cell_id,lat,lon,elevation_m,slope_deg,rain_1h,rain_3h,rain_6h,rain_24h,rain_72h,rain_intensity,rain_acceleration,soil_moisture_surface,soil_saturation_index,antecedent_rain_48h,flood_event
3,26.5,91.67,74.0,4.4,0.5,1.1,1.65,1.3,2.34,0.5,0.13,0.396,0.826,0.69,1
3,26.5,91.67,74.0,4.4,4.4,9.68,14.52,19.9,35.82,4.4,1.17,0.44,0.917,21.3,1
3,26.5,91.67,74.0,4.4,3.7,8.14,12.21,17.5,31.5,3.7,0.99,0.492,1.0,19.29,1
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.734,0.0,0
3,26.5,91.67,74.0,4.4,0.5,1.1,1.65,1.4,2.52,0.5,0.13,0.345,0.719,0.87,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.692,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.675,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.663,0.0,0
3,26.5,91.67,74.0,4.4,0.3,0.66,0.99,0.5,0.9,0.3,0.08,0.31,0.647,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.628,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.611,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.598,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.596,0.0,0
3,26.5,91.67,74.0,4.4,0.2,0.44,0.66,0.2,0.36,0.2,0.05,0.464,0.966,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.931,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.902,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.876,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.852,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.837,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.819,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.801,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.778,0.0,0
3,26.5,91.67,74.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.748,0.0,0
4,26.5,91.76,82.0,5.2,3.9,8.58,12.87,8.7,15.66,3.9,1.04,0.497,1.0,2.79,1
4,26.5,91.76,82.0,5.2,7.2,15.84,23.76,73.5,132.3,7.2,1.92,0.514,1.0,108.54,1
4,26.5,91.76,82.0,5.2,13.7,30.14,45.21,60.7,109.26,13.7,3.65,0.507,1.0,64.05,1
4,26.5,91.76,82.0,5.2,6.3,13.86,20.79,57.7,103.86,6.3,1.68,0.511,1.0,83.07,1
4,26.5,91.76,82.0,5.2,2.1,4.62,6.93,16.8,30.24,2.1,0.56,0.506,1.0,23.31,1
4,26.5,91.76,82.0,5.2,6.7,14.74,22.11,37.3,67.14,6.7,1.79,0.502,1.0,45.03,1
4,26.5,91.76,82.0,5.2,6.9,15.18,22.77,33.0,59.4,6.9,1.84,0.502,1.0,36.63,1
4,26.5,91.76,82.0,5.2,1.9,4.18,6.27,13.5,24.3,1.9,0.51,0.504,1.0,18.03,1
4,26.5,91.76,82.0,5.2,2.9,6.38,9.57,11.1,19.98,2.9,0.77,0.497,1.0,10.41,1
4,26.5,91.76,82.0,5.2,0.5,1.1,1.65,1.5,2.7,0.5,0.13,0.489,1.0,1.05,1
4,26.5,91.76,82.0,5.2,5.6,12.32,18.48,16.7,30.06,5.6,1.49,0.5,1.0,11.58,1
4,26.5,91.76,82.0,5.2,13.0,28.6,42.9,49.7,89.46,13.0,3.47,0.511,1.0,46.56,1
4,26.5,91.76,82.0,5.2,16.6,36.52,54.78,70.6,127.08,16.6,4.43,0.505,1.0,72.3,1
4,26.5,91.76,82.0,5.2,11.1,24.42,36.63,39.3,70.74,11.1,2.96,0.503,1.0,34.11,1
4,26.5,91.76,82.0,5.2,16.4,36.08,54.12,42.7,76.86,16.4,4.37,0.506,1.0,22.74,1
4,26.5,91.76,82.0,5.2,7.8,17.16,25.74,19.4,34.92,7.8,2.08,0.501,1.0,9.18,1
4,26.5,91.76,82.0,5.2,5.0,11.0,16.5,15.4,27.72,5.0,1.33,0.502,1.0,11.22,1
4,26.5,91.76,82.0,5.2,6.1,13.42,20.13,27.3,49.14,6.1,1.63,0.503,1.0,29.01,1
4,26.5,91.76,82.0,5.2,10.0,22.0,33.0,83.0,149.4,10.0,2.67,0.511,1.0,116.4,1
4,26.5,91.76,82.0,5.2,14.0,30.8,46.2,82.5,148.5,14.0,3.73,0.508,1.0,102.3,1
4,26.5,91.76,82.0,5.2,9.6,21.12,31.68,93.9,169.02,9.6,2.56,0.511,1.0,137.34,1
4,26.5,91.76,82.0,5.2,7.0,15.4,23.1,65.8,118.44,7.0,1.87,0.512,1.0,95.34,1
4,26.5,91.76,82.0,5.2,9.2,20.24,30.36,36.6,65.88,9.2,2.45,0.508,1.0,35.52,1
4,26.5,91.76,82.0,5.2,7.7,16.94,25.41,36.8,66.24,7.7,2.05,0.509,1.0,40.83,1
4,26.5,91.76,82.0,5.2,3.4,7.48,11.22,16.5,29.7,3.4,0.91,0.499,1.0,18.48,1
4,26.5,91.76,82.0,5.2,7.4,16.28,24.42,12.6,22.68,7.4,1.97,0.495,1.0,0.0,1
4,26.5,91.76,82.0,5.2,4.1,9.02,13.53,5.6,10.08,4.1,1.09,0.473,0.985,0.0,1
4,26.5,91.76,82.0,5.2,5.7,12.54,18.81,18.1,32.58,5.7,1.52,0.494,1.0,13.77,1
4,26.5,91.76,82.0,5.2,26.9,59.18,88.77,150.0,270.0,26.9,7.17,0.51,1.0,181.23,1
4,26.5,91.76,82.0,5.2,13.5,29.7,44.55,76.6,137.88,13.5,3.6,0.51,1.0,93.33,1
4,26.5,91.76,82.0,5.2,16.1,35.42,53.13,142.3,256.14,16.1,4.29,0.513,1.0,203.01,1
4,26.5,91.76,82.0,5.2,23.5,51.7,77.55,135.3,243.54,23.5,6.27,0.513,1.0,165.99,1
4,26.5,91.76,82.0,5.2,9.7,21.34,32.01,38.4,69.12,9.7,2.59,0.509,1.0,37.11,1
4,26.5,91.76,82.0,5.2,7.5,16.5,24.75,16.6,29.88,7.5,2.0,0.499,1.0,5.13,1
4,26.5,91.76,82.0,5.2,3.0,6.6,9.9,9.9,17.82,3.0,0.8,0.5,1.0,7.92,1
4,26.5,91.76,82.0,5.2,0.8,1.76,2.64,1.5,2.7,0.8,0.21,0.48,0.999,0.06,1
4,26.5,91.76,82.0,5.2,0.3,0.66,0.99,1.4,2.52,0.3,0.08,0.465,0.969,1.53,1
4,26.5,91.76,82.0,5.2,0.3,0.66,0.99,0.6,1.08,0.3,0.08,0.441,0.918,0.09,1
4,26.5,91.76,82.0,5.2,2.0,4.4,6.6,2.1,3.78,2.0,0.53,0.423,0.881,0.0,1
4,26.5,91.76,82.0,5.2,0.5,1.1,1.65,1.3,2.34,0.5,0.13,0.406,0.846,0.69,1
4,26.5,91.76,82.0,5.2,0.5,1.1,1.65,1.0,1.8,0.5,0.13,0.388,0.809,0.15,1
4,26.5,91.76,82.0,5.2,2.9,6.38,9.57,17.3,31.14,2.9,0.77,0.423,0.88,21.57,1
4,26.5,91.76,82.0,5.2,4.2,9.24,13.86,17.0,30.6,4.2,1.12,0.49,1.0,16.74,1
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.76,0.0,0
4,26.5,91.76,82.0,5.2,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.353,0.736,0.03,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.719,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.702,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.687,0.0,0
4,26.5,91.76,82.0,5.2,2.8,6.16,9.24,2.9,5.22,2.8,0.75,0.337,0.702,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.658,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.642,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.628,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.622,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.957,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.927,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.902,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.879,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.857,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.842,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.827,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.811,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.789,0.0,0
4,26.5,91.76,82.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.761,0.0,0
5,26.5,91.85,90.0,6.0,8.5,18.7,28.05,20.3,36.54,8.5,2.27,0.499,1.0,8.49,1
5,26.5,91.85,90.0,6.0,8.6,18.92,28.38,68.6,123.48,8.6,2.29,0.513,1.0,95.1,1
5,26.5,91.85,90.0,6.0,14.7,32.34,48.51,73.0,131.4,14.7,3.92,0.508,1.0,82.89,1
5,26.5,91.85,90.0,6.0,6.5,14.3,21.45,53.3,95.94,6.5,1.73,0.513,1.0,74.49,1
5,26.5,91.85,90.0,6.0,1.8,3.96,5.94,10.1,18.18,1.8,0.48,0.505,1.0,12.24,1
5,26.5,91.85,90.0,6.0,2.4,5.28,7.92,12.8,23.04,2.4,0.64,0.5,1.0,15.12,1
5,26.5,91.85,90.0,6.0,6.7,14.74,22.11,30.8,55.44,6.7,1.79,0.501,1.0,33.33,1
5,26.5,91.85,90.0,6.0,5.7,12.54,18.81,14.5,26.1,5.7,1.52,0.502,1.0,7.29,1
5,26.5,91.85,90.0,6.0,7.9,17.38,26.07,13.3,23.94,7.9,2.11,0.498,1.0,0.0,1
5,26.5,91.85,90.0,6.0,1.3,2.86,4.29,2.4,4.32,1.3,0.35,0.485,1.0,0.03,1
5,26.5,91.85,90.0,6.0,11.4,25.08,37.62,21.1,37.98,11.4,3.04,0.496,1.0,0.36,1
5,26.5,91.85,90.0,6.0,8.5,18.7,28.05,48.1,86.58,8.5,2.27,0.507,1.0,58.53,1
5,26.5,91.85,90.0,6.0,14.2,31.24,46.86,55.3,99.54,14.2,3.79,0.504,1.0,52.68,1
5,26.5,91.85,90.0,6.0,10.7,23.54,35.31,43.8,78.84,10.7,2.85,0.504,1.0,43.53,1
5,26.5,91.85,90.0,6.0,7.5,16.5,24.75,28.8,51.84,7.5,2.0,0.506,1.0,27.09,1
5,26.5,91.85,90.0,6.0,3.5,7.7,11.55,12.7,22.86,3.5,0.93,0.497,1.0,11.31,1
5,26.5,91.85,90.0,6.0,4.1,9.02,13.53,17.3,31.14,4.1,1.09,0.495,1.0,17.61,1
5,26.5,91.85,90.0,6.0,5.2,11.44,17.16,27.8,50.04,5.2,1.39,0.505,1.0,32.88,1
5,26.5,91.85,90.0,6.0,10.2,22.44,33.66,76.3,137.34,10.2,2.72,0.511,1.0,103.68,1
5,26.5,91.85,90.0,6.0,15.7,34.54,51.81,89.4,160.92,15.7,4.19,0.51,1.0,109.11,1
5,26.5,91.85,90.0,6.0,13.4,29.48,44.22,95.9,172.62,13.4,3.57,0.51,1.0,128.4,1
5,26.5,91.85,90.0,6.0,7.6,16.72,25.08,54.5,98.1,7.6,2.03,0.509,1.0,73.02,1
5,26.5,91.85,90.0,6.0,8.6,18.92,28.38,31.9,57.42,8.6,2.29,0.512,1.0,29.04,1
5,26.5,91.85,90.0,6.0,5.6,12.32,18.48,38.3,68.94,5.6,1.49,0.507,1.0,50.46,1
5,26.5,91.85,90.0,6.0,3.6,7.92,11.88,13.0,23.4,3.6,0.96,0.502,1.0,11.52,1
5,26.5,91.85,90.0,6.0,5.2,11.44,17.16,8.4,15.12,5.2,1.39,0.493,1.0,0.0,1
5,26.5,91.85,90.0,6.0,1.5,3.3,4.95,2.5,4.5,1.5,0.4,0.475,0.989,0.0,1
5,26.5,91.85,90.0,6.0,3.8,8.36,12.54,15.9,28.62,3.8,1.01,0.49,1.0,16.08,1
5,26.5,91.85,90.0,6.0,26.9,59.18,88.77,136.4,245.52,26.9,7.17,0.513,1.0,156.75,1
5,26.5,91.85,90.0,6.0,20.5,45.1,67.65,78.7,141.66,20.5,5.47,0.51,1.0,74.01,1
5,26.5,91.85,90.0,6.0,18.7,41.14,61.71,139.5,251.1,18.7,4.99,0.51,1.0,189.39,1
5,26.5,91.85,90.0,6.0,24.5,53.9,80.85,121.4,218.52,24.5,6.53,0.512,1.0,137.67,1
5,26.5,91.85,90.0,6.0,7.8,17.16,25.74,30.7,55.26,7.8,2.08,0.51,1.0,29.52,1
5,26.5,91.85,90.0,6.0,3.0,6.6,9.9,9.5,17.1,3.0,0.8,0.501,1.0,7.2,1
5,26.5,91.85,90.0,6.0,2.8,6.16,9.24,7.3,13.14,2.8,0.75,0.497,1.0,3.9,1
5,26.5,91.85,90.0,6.0,0.2,0.44,0.66,0.6,1.08,0.2,0.05,0.478,0.995,0.42,1
5,26.5,91.85,90.0,6.0,0.3,0.66,0.99,1.2,2.16,0.3,0.08,0.459,0.956,1.17,1
5,26.5,91.85,90.0,6.0,0.9,1.98,2.97,1.4,2.52,0.9,0.24,0.439,0.914,0.0,1
5,26.5,91.85,90.0,6.0,1.1,2.42,3.63,1.9,3.42,1.1,0.29,0.421,0.877,0.0,1
5,26.5,91.85,90.0,6.0,0.5,1.1,1.65,1.6,2.88,0.5,0.13,0.429,0.893,1.23,1
5,26.5,91.85,90.0,6.0,0.5,1.1,1.65,1.1,1.98,0.5,0.13,0.411,0.856,0.33,1
5,26.5,91.85,90.0,6.0,2.6,5.72,8.58,13.0,23.4,2.6,0.69,0.427,0.89,14.82,1
5,26.5,91.85,90.0,6.0,1.6,3.52,5.28,13.4,24.12,1.6,0.43,0.497,1.0,18.84,1
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.812,0.0,0
5,26.5,91.85,90.0,6.0,2.7,5.94,8.91,5.1,9.18,2.7,0.72,0.408,0.851,0.27,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.776,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.753,0.0,0
5,26.5,91.85,90.0,6.0,0.2,0.44,0.66,0.2,0.36,0.2,0.05,0.349,0.728,0.0,0
5,26.5,91.85,90.0,6.0,1.4,3.08,4.62,1.8,3.24,1.4,0.37,0.353,0.736,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.708,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.69,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.675,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.668,0.0,0
5,26.5,91.85,90.0,6.0,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.462,0.963,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.931,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.905,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.881,0.0,0
5,26.5,91.85,90.0,6.0,0.2,0.44,0.66,0.2,0.36,0.2,0.05,0.413,0.861,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.844,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.823,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.807,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.786,0.0,0
5,26.5,91.85,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.764,0.0,0
6,26.5,91.94,98.0,6.800000000000001,7.7,16.94,25.41,19.4,34.92,7.7,2.05,0.5,1.0,9.51,1
6,26.5,91.94,98.0,6.800000000000001,11.1,24.42,36.63,77.9,140.22,11.1,2.96,0.514,1.0,103.59,1
6,26.5,91.94,98.0,6.800000000000001,10.5,23.1,34.65,80.7,145.26,10.5,2.8,0.508,1.0,110.61,1
6,26.5,91.94,98.0,6.800000000000001,5.2,11.44,17.16,37.4,67.32,5.2,1.39,0.511,1.0,50.16,1
6,26.5,91.94,98.0,6.800000000000001,1.0,2.2,3.3,5.6,10.08,1.0,0.27,0.501,1.0,6.78,1
6,26.5,91.94,98.0,6.800000000000001,2.0,4.4,6.6,6.2,11.16,2.0,0.53,0.497,1.0,4.56,1
6,26.5,91.94,98.0,6.800000000000001,7.2,15.84,23.76,32.2,57.96,7.2,1.92,0.501,1.0,34.2,1
6,26.5,91.94,98.0,6.800000000000001,2.3,5.06,7.59,11.3,20.34,2.3,0.61,0.505,1.0,12.75,1
6,26.5,91.94,98.0,6.800000000000001,6.3,13.86,20.79,18.5,33.3,6.3,1.68,0.494,1.0,12.51,1
6,26.5,91.94,98.0,6.800000000000001,1.9,4.18,6.27,3.4,6.12,1.9,0.51,0.485,1.0,0.0,1
6,26.5,91.94,98.0,6.800000000000001,18.0,39.6,59.4,26.5,47.7,18.0,4.8,0.495,1.0,0.0,1
6,26.5,91.94,98.0,6.800000000000001,8.4,18.48,27.72,49.0,88.2,8.4,2.24,0.509,1.0,60.48,1
6,26.5,91.94,98.0,6.800000000000001,12.7,27.94,41.91,38.3,68.94,12.7,3.39,0.505,1.0,27.03,1
6,26.5,91.94,98.0,6.800000000000001,11.0,24.2,36.3,41.8,75.24,11.0,2.93,0.497,1.0,38.94,1
6,26.5,91.94,98.0,6.800000000000001,3.4,7.48,11.22,16.6,29.88,3.4,0.91,0.502,1.0,18.66,1
6,26.5,91.94,98.0,6.800000000000001,3.6,7.92,11.88,13.9,25.02,3.6,0.96,0.504,1.0,13.14,1
6,26.5,91.94,98.0,6.800000000000001,4.7,10.34,15.51,14.3,25.74,4.7,1.25,0.498,1.0,10.23,1
6,26.5,91.94,98.0,6.800000000000001,7.4,16.28,24.42,31.0,55.8,7.4,1.97,0.504,1.0,31.38,1
6,26.5,91.94,98.0,6.800000000000001,8.4,18.48,27.72,65.5,117.9,8.4,2.24,0.511,1.0,90.18,1
6,26.5,91.94,98.0,6.800000000000001,16.5,36.3,54.45,87.4,157.32,16.5,4.4,0.507,1.0,102.87,1
6,26.5,91.94,98.0,6.800000000000001,11.4,25.08,37.62,78.5,141.3,11.4,3.04,0.508,1.0,103.68,1
6,26.5,91.94,98.0,6.800000000000001,8.4,18.48,27.72,45.4,81.72,8.4,2.24,0.511,1.0,54.0,1
6,26.5,91.94,98.0,6.800000000000001,5.7,12.54,18.81,28.4,51.12,5.7,1.52,0.511,1.0,32.31,1
6,26.5,91.94,98.0,6.800000000000001,7.0,15.4,23.1,41.6,74.88,7.0,1.87,0.508,1.0,51.78,1
6,26.5,91.94,98.0,6.800000000000001,2.2,4.84,7.26,10.9,19.62,2.2,0.59,0.5,1.0,12.36,1
6,26.5,91.94,98.0,6.800000000000001,2.3,5.06,7.59,6.9,12.42,2.3,0.61,0.493,1.0,4.83,1
6,26.5,91.94,98.0,6.800000000000001,2.3,5.06,7.59,3.5,6.3,2.3,0.61,0.482,1.0,0.0,1
6,26.5,91.94,98.0,6.800000000000001,4.0,8.8,13.2,16.9,30.42,4.0,1.07,0.496,1.0,17.22,1
6,26.5,91.94,98.0,6.800000000000001,21.1,46.42,69.63,132.4,238.32,21.1,5.63,0.514,1.0,168.69,1
6,26.5,91.94,98.0,6.800000000000001,23.8,52.36,78.54,84.9,152.82,23.8,6.35,0.51,1.0,74.28,1
6,26.5,91.94,98.0,6.800000000000001,20.2,44.44,66.66,150.3,270.54,20.2,5.39,0.51,1.0,203.88,1
6,26.5,91.94,98.0,6.800000000000001,24.6,54.12,81.18,114.2,205.56,24.6,6.56,0.511,1.0,124.38,1
6,26.5,91.94,98.0,6.800000000000001,5.3,11.66,17.49,26.2,47.16,5.3,1.41,0.508,1.0,29.67,1
6,26.5,91.94,98.0,6.800000000000001,2.7,5.94,8.91,8.4,15.12,2.7,0.72,0.503,1.0,6.21,1
6,26.5,91.94,98.0,6.800000000000001,2.1,4.62,6.93,4.9,8.82,2.1,0.56,0.495,1.0,1.89,1
6,26.5,91.94,98.0,6.800000000000001,1.3,2.86,4.29,1.5,2.7,1.3,0.35,0.479,0.998,0.0,1
6,26.5,91.94,98.0,6.800000000000001,0.2,0.44,0.66,0.7,1.26,0.2,0.05,0.454,0.946,0.6,1
6,26.5,91.94,98.0,6.800000000000001,0.7,1.54,2.31,1.1,1.98,0.7,0.19,0.453,0.944,0.0,1
6,26.5,91.94,98.0,6.800000000000001,0.4,0.88,1.32,2.0,3.6,0.4,0.11,0.436,0.909,2.28,1
6,26.5,91.94,98.0,6.800000000000001,0.4,0.88,1.32,0.9,1.62,0.4,0.11,0.456,0.95,0.3,1
6,26.5,91.94,98.0,6.800000000000001,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.444,0.925,0.06,1
6,26.5,91.94,98.0,6.800000000000001,6.0,13.2,19.8,16.7,30.06,6.0,1.6,0.456,0.951,10.26,1
6,26.5,91.94,98.0,6.800000000000001,2.9,6.38,9.57,12.9,23.22,2.9,0.77,0.505,1.0,13.65,1
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.798,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.5,1.1,1.65,0.9,1.62,0.5,0.13,0.379,0.789,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.765,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.737,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.342,0.712,0.03,0
6,26.5,91.94,98.0,6.800000000000001,0.9,1.98,2.97,1.6,2.88,0.9,0.24,0.341,0.71,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.685,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.668,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.655,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.645,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.2,0.44,0.66,0.3,0.54,0.2,0.05,0.472,0.984,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.949,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.923,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.9,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.879,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.863,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.841,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.825,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.804,0.0,0
6,26.5,91.94,98.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.786,0.0,0
7,26.41,91.4,88.0,4.2,0.4,0.88,1.32,1.8,3.24,0.4,0.11,0.492,1.0,1.92,1
7,26.41,91.4,88.0,4.2,9.1,20.02,30.03,69.5,125.1,9.1,2.43,0.511,1.0,95.07,1
7,26.41,91.4,88.0,4.2,5.8,12.76,19.14,54.5,98.1,5.8,1.55,0.508,1.0,78.96,1
7,26.41,91.4,88.0,4.2,11.4,25.08,37.62,90.5,162.9,11.4,3.04,0.511,1.0,125.28,1
7,26.41,91.4,88.0,4.2,3.8,8.36,12.54,22.6,40.68,3.8,1.01,0.503,1.0,28.14,1
7,26.41,91.4,88.0,4.2,8.7,19.14,28.71,52.2,93.96,8.7,2.32,0.503,1.0,65.25,1
7,26.41,91.4,88.0,4.2,10.7,23.54,35.31,42.5,76.5,10.7,2.85,0.508,1.0,41.19,1
7,26.41,91.4,88.0,4.2,6.7,14.74,22.11,25.6,46.08,6.7,1.79,0.507,1.0,23.97,1
7,26.41,91.4,88.0,4.2,1.3,2.86,4.29,5.3,9.54,1.3,0.35,0.5,1.0,5.25,1
7,26.41,91.4,88.0,4.2,3.0,6.6,9.9,4.1,7.38,3.0,0.8,0.48,0.999,0.0,1
7,26.41,91.4,88.0,4.2,4.9,10.78,16.17,13.3,23.94,4.9,1.31,0.485,1.0,7.77,1
7,26.41,91.4,88.0,4.2,12.6,27.72,41.58,76.9,138.42,12.6,3.36,0.508,1.0,96.84,1
7,26.41,91.4,88.0,4.2,15.5,34.1,51.15,65.5,117.9,15.5,4.13,0.505,1.0,66.75,1
7,26.41,91.4,88.0,4.2,6.7,14.74,22.11,32.9,59.22,6.7,1.79,0.503,1.0,37.11,1
7,26.41,91.4,88.0,4.2,11.8,25.96,38.94,39.9,71.82,11.8,3.15,0.508,1.0,32.88,1
